ts,url
2024-12-13T15:09:40.864443,https://economia.uol.com.br/noticias/redacao/2024/12/13/ibc-br-outubro-2024.htm
2024-12-13T15:09:41.779653,https://valorinveste.globo.com/cotacoes/bolsa-ao-vivo/ao-vivo/2024/12/13/bolsa-ao-vivo-13122024.ghtml
2024-12-13T15:09:46.462688,https://www.seudinheiro.com/2024/colunistas/quando-ate-a-morte-e-incerta-em-dia-de-agenda-fraca-ibovespa-reage-ao-ibc-br-em-meio-a-expectativa-de-desaceleracao-davs-rens-rsgp/
2024-12-13T15:09:47.872003,https://www.bomdiamercado.com.br/morning-call/brasilia-manda-nos-mercados/
2024-12-13T15:09:48.832938,https://www.gazetadopovo.com.br/economia/previa-pib-avanca-outubro-atinge-maior-nivel-serie-historica/
2024-12-13T15:09:49.778984,https://br.investing.com/news/economic-indicators/ibcbr-sobe-010-em-outubro-acima-do-esperado-1418365
2024-12-13T15:09:49.986951,https://cgn.inf.br/noticia/1709884/ibc-br-cresce-014-em-outubro-ante-setembro-diz-bc-acima-da-mediana-das-projecoes
2024-12-13T15:10:09.741957,https://www.moneytimes.com.br/tempo-real-ibovespa-hoje-mercado-ao-vivo-13-12-2024-jals-lils-visp/
2024-12-13T15:10:11.442344,https://valor.globo.com/financas/noticia/2024/12/13/estresse-no-mercado-se-intensifica-apos-copom.ghtml
2024-12-13T15:10:11.585545,https://br.investing.com/news/stock-market-news/ibovespa-tem-leve-queda-com-ajuste-de-posicoes-de-olho-em-juros-gpa-sobe-7-1418561
2024-12-13T15:10:11.981427,https://valorinveste.globo.com/mercados/renda-variavel/bolsas-e-indices/noticia/2024/12/12/ibovespa-tem-maior-queda-em-quase-2-anos-a-espera-por-selic-de-1425percent.ghtml
2024-12-13T15:10:12.738808,https://www.noticiasagricolas.com.br/noticias/politica-economia/390605-ibovespa-fecha-em-queda-forte-com-cenario-de-juros-altos-a-frente.html
2024-12-13T15:10:13.462217,https://economia.uol.com.br/mais/por-dentro-da-bolsa/newsletters/2024/12/12/juros-reforma-tributaria-e-varejo-veja-o-que-vai-movimentar-o-mercado-hoje.htm
2024-12-13T15:10:13.756752,https://www.empiricus.com.br/artigos/investimentos/magazine-luiza-mglu3-e-mais-varejistas-derretem-apos-alta-da-selic-veja-outra-acao-do-setor-para-se-proteger-deste-cenario/
2024-12-13T15:10:16.962916,https://www.seudinheiro.com/2024/colunistas/quando-ate-a-morte-e-incerta-em-dia-de-agenda-fraca-ibovespa-reage-ao-ibc-br-em-meio-a-expectativa-de-desaceleracao-davs-rens-rsgp/
2024-12-13T15:10:17.327612,https://www.suno.com.br/noticias/ibovespa-fechamento-121224-go/
2024-12-13T15:10:17.796438,https://mercadohoje.uai.com.br/2024/12/13/mercado-hoje-13-12-2024-confira-as-principais-noticias/
2024-12-13T15:10:17.933429,https://cgn.inf.br/noticia/1710054/ibovespa-opera-em-leve-baixa-a-espera-de-noticias-no-cenario-fiscal
2024-12-13T15:10:19.398559,https://br.advfn.com/jornal/2024/12/meio-dia-mercado-ibovespa-operava-em-baixa-com-investidores-ajustando-posicoes-ao-cenario-de-taxas-de-juros-mais-elevadas
2024-12-13T15:10:36.220623,https://economia.uol.com.br/noticias/redacao/2024/12/12/alta-dos-juros-e-desastrosa-e-vai-asfixiar-a-economia-diz-dono-da-petz.htm
2024-12-13T15:10:38.228065,https://www.gazetadopovo.com.br/opiniao/editoriais/copom-elevacao-selic-torniquete-monetario/
2024-12-13T15:10:38.897843,https://economia.uol.com.br/mais/ultimas-noticias/2024/12/11/selic-a-1225-ao-ano-quanto-rendem-r-1000-na-poupanca-cdb-e-tesouro.htm
2024-12-13T15:10:40.133841,https://www.brasil247.com/blog/faria-lima-bc-puxa-violentamente-juro-e-mostra-que-e-governo-de-fato
2024-12-13T15:10:41.648911,https://www.moneytimes.com.br/selic-a-1225-banco-central-tenta-evitar-que-o-mercado-pire-diz-economista-chefe-da-bloomberg-rnda/
2024-12-13T15:10:43.889721,https://istoedinheiro.com.br/com-a-selic-em-1225-como-ficam-os-rendimentos-da-poupanca-tesouro-direto-e-cdb/
2024-12-13T15:10:45.221063,https://www.em.com.br/colunistas/marcilio-de-moraes/2024/12/7010860-alta-dos-juros-nao-e-a-unica-arma-de-combate-da-inflacao.html
2024-12-13T18:31:50.016543,https://www.gazetadopovo.com.br/mundo/le-pen-diz-que-prolongar-o-macronismo-levara-ao-fracasso-da-franca/
2024-12-13T18:31:53.778238,https://jornaldebrasilia.com.br/noticias/mundo/macron-nomeara-novo-primeiro-ministro-da-franca-na-sexta/
2024-12-13T18:31:58.394661,https://www.brasildefato.com.br/2024/12/13/apos-queda-de-ministro-conservador-macron-nomeia-aliado-de-centro-para-governo-frances
2024-12-13T18:32:00.019528,https://jovempan.com.br/noticias/mundo/emmanuel-macron-nomeia-francois-bayrou-como-novo-primeiro-ministro-da-franca.html
2024-12-13T18:32:00.325914,https://www.jornaldocomercio.com/internacional/2024/12/1183608-macron-escolhe-centrista-como-primeiro-ministro-o-quarto-de-seu-mandato.html
2024-12-13T18:32:16.094371,https://www.gazetadopovo.com.br/mundo/polonia-ativa-forca-aerea-apos-ataque-massivo-russo-a-ucrania/
2024-12-13T18:32:28.978488,https://jovempan.com.br/noticias/mundo/russia-lanca-ataque-macico-a-infraestrutura-energetica-da-ucrania.html
2024-12-13T18:32:31.490660,https://www.brasil247.com/mundo/russia-realiza-um-dos-maiores-ataques-a-ucrania-desde-o-inicio-da-guerra
2024-12-13T18:32:33.527812,https://www.publico.pt/2024/12/13/mundo/noticia/novo-ataque-russo-escala-atinge-energia-ucrania-2115548
2024-12-13T18:32:34.824617,https://www.noticiasagricolas.com.br/noticias/politica-economia/390438-ucrania-ataca-porto-russo-e-afirma-que-deposito-de-petroleo-foi-atingido.html
2024-12-13T18:32:34.935879,https://oantagonista.com.br/mundo/russia-lanca-ataque-com-mais-de-90-misseis-contra-a-ucrania/
2024-12-13T18:32:36.957568,https://cnnportugal.iol.pt/guerra/ucrania/a-ajuda-do-ocidente-nao-chegou-para-tudo-russia-lanca-um-dos-maiores-ataques-para-provocar-o-caos-no-setor-energetico/20241213/675c0640d34e94b829089a28
2024-12-13T18:32:39.968620,https://diariodonordeste.verdesmares.com.br/ultima-hora/mundo/russia-lanca-mais-de-200-misseis-e-drones-contra-a-ucrania-1.3593965
2024-12-13T18:32:56.148065,https://www.brasil247.com/mundo/garoto-prodigio-familia-influente-nos-eua-e-dor-cronica-nas-costas-a-historia-do-suposto-assassino-do-ceo
2024-12-13T18:33:00.677077,https://sicnoticias.pt/podcasts/expresso-da-manha/2024-12-13-um-assassinato-que-nos-faz-reflectir-sobre-o-sistema-de-saude-na-america-e-em-portugal-0172a2d0
2024-12-13T18:33:02.252004,https://jacobin.com.br/2024/12/a-furia-de-luigi-mangione-nao-era-puramente-ideologica/
2024-12-13T18:33:04.411224,https://www.gazetadopovo.com.br/mundo/mulher-e-presa-nos-eua-por-ameacar-seguradora-citando-palavras-utilizadas-por-assassino-de-ceo/
2024-12-13T18:33:04.960574,https://www.itatiaia.com.br/saude/2024/12/13/espondilolistese-entenda-doenca-de-luigi-mangione-suspeito-de-matar-ceo-nos-eua
